,2013-06-12T07:00:19Z,199,258,32016,
,2013-06-19T20:14:05Z,14,44,3562,
,2013-06-22T07:00:13Z,85,58,219,
,2013-06-22T07:00:13Z,708,541,1281,
,2013-06-22T07:00:14Z,72,130,131,
,2013-06-22T07:00:14Z,217,130,901,
,2013-06-22T07:00:15Z,95,53,322,
,2013-06-22T07:00:15Z,63,37,293,
,2013-06-22T07:00:15Z,247,197,318,
,2013-06-22T07:00:15Z,261,188,426,
,2013-06-22T07:00:16Z,406,363,958,
,2013-06-22T07:00:16Z,397,415,1992,
,2013-06-22T07:00:16Z,385,395,504,
,2013-06-22T07:00:16Z,81,94,5307,
,2013-06-22T07:00:17Z,905,584,939,
,2013-06-22T07:00:17Z,215,169,2860,
,2013-06-22T07:00:17Z,443,230,672,
,2013-06-22T07:00:18Z,197,267,304,
,2013-06-22T07:00:18Z,358,392,399,
,2013-06-22T07:00:18Z,86,77,587,
,2013-06-26T07:00:34Z,9,6,3586,
,2013-07-06T07:00:14Z,3,6,71,
,2013-07-08T07:00:28Z,77,110,5753,
,2013-07-10T07:00:11Z,75,99,3988,
,2013-07-10T07:00:13Z,25,47,20333,
,2013-07-10T07:00:13Z,5,2,4980,
,2013-07-10T07:00:14Z,20,18,2921,
,2013-07-10T07:00:14Z,20,8,1864,
,2013-07-10T07:00:14Z,6,5,238,
,2013-07-10T07:00:15Z,17,23,1419,
,2013-07-10T07:00:15Z,11,12,1110,
,2013-07-11T07:00:15Z,6,7,752,
,2013-07-11T07:00:16Z,28,42,1528,
,2013-07-11T07:00:16Z,15,11,4717,
,2013-07-11T07:00:17Z,67,85,33605,
,2013-07-11T07:00:17Z,3,5,1279,
,2013-07-12T07:00:16Z,8,8,7749,
,2013-07-12T07:00:17Z,14,14,1577,
,2013-07-12T07:00:18Z,11,21,1599,
,2013-07-12T07:00:18Z,75,88,853,
,2013-07-12T07:00:18Z,15,12,3844,
,2013-07-13T07:00:12Z,27,41,5343,
,2013-07-13T07:00:13Z,46,31,10071,
,2013-07-17T07:00:13Z,1250,3083,305694,
,2013-07-20T07:00:14Z,92,65,31717,
,2013-08-07T07:00:14Z,70,64,4415,
,2013-08-07T07:00:15Z,1,1,79,
,2013-08-07T07:00:16Z,3,1,94,
,2013-08-07T07:00:16Z,2,0,150397,
,2013-08-07T07:00:16Z,3,5,157681,
,2013-08-29T07:00:18Z,45,35,5611,
,2013-09-09T07:00:15Z,9,4,37290,
,2013-10-01T07:00:12Z,3,3,692,
,2013-10-17T07:00:46Z,27,14,1086,
,2013-10-17T07:00:47Z,48,11,7705,
,2013-10-17T07:00:47Z,27,16,983,
,2013-10-24T07:00:12Z,4,4,920,
,2013-10-24T07:00:12Z,22,7,6017,
,2013-10-24T07:00:13Z,10,3,32,
,2013-10-24T07:00:14Z,55,103,6825,
,2013-10-25T07:00:33Z,5,9,947,
,2013-10-29T07:00:16Z,6,4,94,
,2013-11-05T08:00:12Z,200,223,12936,
,2013-11-05T08:00:13Z,186,497,27952,
,2013-11-05T08:00:13Z,16,8,1520,
,2013-11-05T08:00:14Z,3052,4126,167159,
,2013-11-05T08:00:14Z,374,783,383638,
,2013-11-08T08:00:11Z,6,8,122122,
,2013-11-13T08:00:13Z,85,140,1559789,
,2013-11-22T08:00:13Z,55,95,23894,
,2013-11-22T08:00:14Z,11,14,11914,
,2013-11-27T08:00:14Z,34,24,552,
,2013-11-29T08:00:16Z,12,21,54101,
,2013-12-04T08:00:21Z,7,7,39676,
,2013-12-10T08:00:21Z,7,6,7382,
,2013-12-10T08:00:23Z,4,5,10804,
,2013-12-10T08:00:23Z,1,2,628,
,2013-12-10T08:00:23Z,6,5,34957,
,2013-12-10T08:00:24Z,15,14,20049,
,2013-12-10T08:00:24Z,3,3,63033,
,2013-12-10T08:00:24Z,7,1,1663,
,2013-12-10T08:00:25Z,9,13,1207,
,2013-12-11T08:00:13Z,5,1,3511,
,2013-12-17T08:00:14Z,34,115,200577,
,2014-01-06T17:23:03Z,20,18,2932,
,2014-01-06T17:23:03Z,45,77,7816,
,2014-01-06T17:23:04Z,21,4,22554,
,2014-01-06T17:23:04Z,4,3,832,
,2014-01-06T17:23:04Z,8,8,5495,
,2014-01-06T17:23:04Z,2,1,425,
,2014-01-07T08:00:06Z,23,27,75659,
,2014-01-13T08:00:06Z,70,87,74950,
,2014-01-14T08:00:07Z,46,61,26237,
,2014-01-15T08:00:08Z,512,634,72775,
,2014-01-17T08:00:07Z,31,15,938,
,2014-01-17T08:00:07Z,9,9,307,
,2014-01-17T08:00:07Z,4,4,650,
,2014-01-17T08:00:07Z,7,5,22,
,2014-01-17T08:00:07Z,4,7,2051,
,2014-01-17T08:00:07Z,10,6,83,
,2014-01-17T08:00:07Z,16,5,420,
,2014-01-17T08:00:07Z,8,9,31,
,2014-01-17T08:00:08Z,14,9,781,
,2014-01-17T08:00:08Z,46,40,3830,
,2014-01-17T08:00:08Z,6,5,30,
,2014-01-17T08:00:08Z,73,30,4754,
,2014-01-17T08:00:08Z,6,4,147,
,2014-01-17T08:00:08Z,19,8,902,
,2014-01-17T08:00:08Z,121,132,9393,
,2014-01-17T08:00:08Z,7,4,769,
,2014-01-17T08:00:09Z,7,8,2470,
,2014-01-17T08:00:09Z,15,8,631,
,2014-01-17T08:00:09Z,7,4,1082,
,2014-01-17T08:00:09Z,7,7,93,
,2014-01-17T08:00:09Z,4,6,2064,
,2014-01-17T08:00:09Z,5,7,250,
,2014-01-17T08:00:09Z,10,5,2027,
,2014-01-17T08:00:09Z,4,4,119,
,2014-01-18T08:00:07Z,18,18,2037,
,2014-01-18T08:00:07Z,8,3,1229,
,2014-01-22T08:00:07Z,38,28,19389,
,2014-01-29T08:00:06Z,55,40,78209,
,2014-02-03T08:00:07Z,4,4,85956,
,2014-02-05T08:00:07Z,26,18,14918,
,2014-02-06T08:00:08Z,39,14,14039,
,2014-02-06T08:00:09Z,37,6,7574,
,2014-02-06T08:00:09Z,20,3,2468,
,2014-02-13T08:00:07Z,5,1,123,
,2014-02-13T08:00:08Z,11,1,82,
,2014-02-13T08:00:08Z,8,1,28,
,2014-02-13T08:00:08Z,6,3,11,
,2014-02-13T08:00:09Z,5,1,650,
,2014-02-13T08:00:09Z,6,1,2367,
,2014-02-13T08:00:09Z,4,1,55,
,2014-02-13T08:00:10Z,13,6,107,
,2014-02-13T08:00:10Z,8,2,1049,
,2014-02-13T08:00:10Z,5,1,1148,
,2014-02-13T08:00:11Z,4,3,25,
,2014-02-13T08:00:11Z,0,1,0,
,2014-02-19T08:00:08Z,493,272,90557,
,2014-02-21T08:00:08Z,2,1,779,
,2014-02-21T08:00:08Z,2,1,952,
,2014-02-21T08:00:09Z,9,6,95091,
,2014-02-25T08:00:08Z,11923,12662,272691,
,2014-03-01T08:00:06Z,49,34,8918,
